labor_id,warehouse_id,date,shift,headcount_scheduled,headcount_actual,regular_hours,overtime_hours,hourly_rate,labor_cost
LBR-801052,WH-SHJ-01,2025-12-27,Evening,3,3,24.0,0.0,14.5,348.0
LBR-801053,WH-SHJ-01,2025-12-27,Night,3,3,24.0,1.5,14.5,380.62
LBR-801054,WH-DWC-01,2025-12-27,Morning,7,7,56.0,0.0,14.5,812.0
LBR-801055,WH-DWC-01,2025-12-27,Evening,7,8,64.0,2.0,14.5,971.5
LBR-801056,WH-DWC-01,2025-12-27,Night,7,8,64.0,0.0,14.5,928.0
LBR-801057,WH-DXB-01,2025-12-28,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-801058,WH-DXB-01,2025-12-28,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801059,WH-DXB-01,2025-12-28,Night,18,17,136.0,2.0,14.5,2015.5
LBR-801060,WH-AUH-01,2025-12-28,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801061,WH-AUH-01,2025-12-28,Evening,8,9,72.0,2.0,14.5,1087.5
LBR-801062,WH-AUH-01,2025-12-28,Night,8,8,64.0,0.0,14.5,928.0
LBR-801063,WH-SHJ-01,2025-12-28,Morning,6,5,40.0,0.0,14.5,580.0
LBR-801064,WH-SHJ-01,2025-12-28,Evening,6,6,48.0,0.0,14.5,696.0
LBR-801065,WH-SHJ-01,2025-12-28,Night,6,6,48.0,2.0,14.5,739.5
LBR-801066,WH-DWC-01,2025-12-28,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-801067,WH-DWC-01,2025-12-28,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801068,WH-DWC-01,2025-12-28,Night,12,13,104.0,0.0,14.5,1508.0
LBR-801069,WH-DXB-01,2025-12-29,Morning,18,17,136.0,0.0,14.5,1972.0
LBR-801070,WH-DXB-01,2025-12-29,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-801071,WH-DXB-01,2025-12-29,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801072,WH-AUH-01,2025-12-29,Morning,8,7,56.0,2.0,14.5,855.5
LBR-801073,WH-AUH-01,2025-12-29,Evening,8,8,64.0,1.5,14.5,960.62
LBR-801074,WH-AUH-01,2025-12-29,Night,8,7,56.0,2.0,14.5,855.5
LBR-801075,WH-SHJ-01,2025-12-29,Morning,6,7,56.0,1.5,14.5,844.62
LBR-801076,WH-SHJ-01,2025-12-29,Evening,6,5,40.0,0.0,14.5,580.0
LBR-801077,WH-SHJ-01,2025-12-29,Night,6,6,48.0,1.5,14.5,728.62
LBR-801078,WH-DWC-01,2025-12-29,Morning,12,13,104.0,2.0,14.5,1551.5
LBR-801079,WH-DWC-01,2025-12-29,Evening,12,11,88.0,2.0,14.5,1319.5
LBR-801080,WH-DWC-01,2025-12-29,Night,12,12,96.0,1.5,14.5,1424.62
LBR-801081,WH-DXB-01,2025-12-30,Morning,18,19,152.0,1.5,14.5,2236.62
LBR-801082,WH-DXB-01,2025-12-30,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-801083,WH-DXB-01,2025-12-30,Night,18,19,152.0,1.5,14.5,2236.62
LBR-801084,WH-AUH-01,2025-12-30,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801085,WH-AUH-01,2025-12-30,Evening,8,7,56.0,0.0,14.5,812.0
LBR-801086,WH-AUH-01,2025-12-30,Night,8,7,56.0,1.5,14.5,844.62
LBR-801087,WH-SHJ-01,2025-12-30,Morning,6,5,40.0,0.0,14.5,580.0
LBR-801088,WH-SHJ-01,2025-12-30,Evening,6,7,56.0,0.0,14.5,812.0
LBR-801089,WH-SHJ-01,2025-12-30,Night,6,7,56.0,1.5,14.5,844.62
LBR-801090,WH-DWC-01,2025-12-30,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-801091,WH-DWC-01,2025-12-30,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-801092,WH-DWC-01,2025-12-30,Night,12,11,88.0,1.5,14.5,1308.62
LBR-801093,WH-DXB-01,2025-12-31,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801094,WH-DXB-01,2025-12-31,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-801095,WH-DXB-01,2025-12-31,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801096,WH-AUH-01,2025-12-31,Morning,8,8,64.0,2.0,14.5,971.5
LBR-801097,WH-AUH-01,2025-12-31,Evening,8,7,56.0,1.5,14.5,844.62
LBR-801098,WH-AUH-01,2025-12-31,Night,8,9,72.0,0.0,14.5,1044.0
LBR-801099,WH-SHJ-01,2025-12-31,Morning,6,6,48.0,0.0,14.5,696.0
LBR-801100,WH-SHJ-01,2025-12-31,Evening,6,5,40.0,0.0,14.5,580.0
LBR-801101,WH-SHJ-01,2025-12-31,Night,6,7,56.0,0.0,14.5,812.0
LBR-801102,WH-DWC-01,2025-12-31,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801103,WH-DWC-01,2025-12-31,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801104,WH-DWC-01,2025-12-31,Night,12,12,96.0,2.0,14.5,1435.5
LBR-801105,WH-DXB-01,2026-01-01,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-801106,WH-DXB-01,2026-01-01,Evening,18,19,152.0,1.5,14.5,2236.62
LBR-801107,WH-DXB-01,2026-01-01,Night,18,18,144.0,2.0,14.5,2131.5
LBR-801108,WH-AUH-01,2026-01-01,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-801109,WH-AUH-01,2026-01-01,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-801110,WH-AUH-01,2026-01-01,Night,8,8,64.0,1.5,14.5,960.62
LBR-801111,WH-SHJ-01,2026-01-01,Morning,6,6,48.0,2.0,14.5,739.5
LBR-801112,WH-SHJ-01,2026-01-01,Evening,6,7,56.0,1.5,14.5,844.62
LBR-801113,WH-SHJ-01,2026-01-01,Night,6,6,48.0,0.0,14.5,696.0
LBR-801114,WH-DWC-01,2026-01-01,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801115,WH-DWC-01,2026-01-01,Evening,12,13,104.0,1.5,14.5,1540.62
LBR-801116,WH-DWC-01,2026-01-01,Night,12,13,104.0,1.5,14.5,1540.62
LBR-801117,WH-DXB-01,2026-01-02,Morning,10,11,88.0,2.0,14.5,1319.5
LBR-801118,WH-DXB-01,2026-01-02,Evening,10,11,88.0,1.5,14.5,1308.62
LBR-801119,WH-DXB-01,2026-01-02,Night,10,9,72.0,2.0,14.5,1087.5
LBR-801120,WH-AUH-01,2026-01-02,Morning,4,4,32.0,1.5,14.5,496.62
LBR-801121,WH-AUH-01,2026-01-02,Evening,4,4,32.0,1.5,14.5,496.62
LBR-801122,WH-AUH-01,2026-01-02,Night,4,4,32.0,2.0,14.5,507.5
LBR-801123,WH-SHJ-01,2026-01-02,Morning,3,4,32.0,2.0,14.5,507.5
LBR-801124,WH-SHJ-01,2026-01-02,Evening,3,3,24.0,0.0,14.5,348.0
LBR-801125,WH-SHJ-01,2026-01-02,Night,3,3,24.0,1.5,14.5,380.62
LBR-801126,WH-DWC-01,2026-01-02,Morning,7,6,48.0,0.0,14.5,696.0
LBR-801127,WH-DWC-01,2026-01-02,Evening,7,7,56.0,1.5,14.5,844.62
LBR-801128,WH-DWC-01,2026-01-02,Night,7,6,48.0,2.0,14.5,739.5
LBR-801129,WH-DXB-01,2026-01-03,Morning,10,10,80.0,2.0,14.5,1203.5
LBR-801130,WH-DXB-01,2026-01-03,Evening,10,9,72.0,0.0,14.5,1044.0
LBR-801131,WH-DXB-01,2026-01-03,Night,10,11,88.0,0.0,14.5,1276.0
LBR-801132,WH-AUH-01,2026-01-03,Morning,4,3,24.0,0.0,14.5,348.0
LBR-801133,WH-AUH-01,2026-01-03,Evening,4,4,32.0,0.0,14.5,464.0
LBR-801134,WH-AUH-01,2026-01-03,Night,4,4,32.0,2.0,14.5,507.5
LBR-801135,WH-SHJ-01,2026-01-03,Morning,3,4,32.0,1.5,14.5,496.62
LBR-801136,WH-SHJ-01,2026-01-03,Evening,3,4,32.0,0.0,14.5,464.0
LBR-801137,WH-SHJ-01,2026-01-03,Night,3,3,24.0,0.0,14.5,348.0
LBR-801138,WH-DWC-01,2026-01-03,Morning,7,6,48.0,0.0,14.5,696.0
LBR-801139,WH-DWC-01,2026-01-03,Evening,7,6,48.0,1.5,14.5,728.62
LBR-801140,WH-DWC-01,2026-01-03,Night,7,6,48.0,1.5,14.5,728.62
LBR-801141,WH-DXB-01,2026-01-04,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801142,WH-DXB-01,2026-01-04,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-801143,WH-DXB-01,2026-01-04,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801144,WH-AUH-01,2026-01-04,Morning,8,7,56.0,2.0,14.5,855.5
LBR-801145,WH-AUH-01,2026-01-04,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-801146,WH-AUH-01,2026-01-04,Night,8,9,72.0,2.0,14.5,1087.5
LBR-801147,WH-SHJ-01,2026-01-04,Morning,6,5,40.0,0.0,14.5,580.0
LBR-801148,WH-SHJ-01,2026-01-04,Evening,6,7,56.0,0.0,14.5,812.0
LBR-801149,WH-SHJ-01,2026-01-04,Night,6,6,48.0,1.5,14.5,728.62
LBR-801150,WH-DWC-01,2026-01-04,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801151,WH-DWC-01,2026-01-04,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801152,WH-DWC-01,2026-01-04,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801153,WH-DXB-01,2026-01-05,Morning,18,17,136.0,2.0,14.5,2015.5
LBR-801154,WH-DXB-01,2026-01-05,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801155,WH-DXB-01,2026-01-05,Night,18,17,136.0,2.0,14.5,2015.5
LBR-801156,WH-AUH-01,2026-01-05,Morning,8,8,64.0,2.0,14.5,971.5
LBR-801157,WH-AUH-01,2026-01-05,Evening,8,9,72.0,0.0,14.5,1044.0
LBR-801158,WH-AUH-01,2026-01-05,Night,8,9,72.0,1.5,14.5,1076.62
LBR-801159,WH-SHJ-01,2026-01-05,Morning,6,5,40.0,0.0,14.5,580.0
LBR-801160,WH-SHJ-01,2026-01-05,Evening,6,7,56.0,0.0,14.5,812.0
LBR-801161,WH-SHJ-01,2026-01-05,Night,6,6,48.0,0.0,14.5,696.0
LBR-801162,WH-DWC-01,2026-01-05,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801163,WH-DWC-01,2026-01-05,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-801164,WH-DWC-01,2026-01-05,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801165,WH-DXB-01,2026-01-06,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801166,WH-DXB-01,2026-01-06,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801167,WH-DXB-01,2026-01-06,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801168,WH-AUH-01,2026-01-06,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801169,WH-AUH-01,2026-01-06,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801170,WH-AUH-01,2026-01-06,Night,8,8,64.0,2.0,14.5,971.5
LBR-801171,WH-SHJ-01,2026-01-06,Morning,6,6,48.0,1.5,14.5,728.62
LBR-801172,WH-SHJ-01,2026-01-06,Evening,6,6,48.0,0.0,14.5,696.0
LBR-801173,WH-SHJ-01,2026-01-06,Night,6,5,40.0,0.0,14.5,580.0
LBR-801174,WH-DWC-01,2026-01-06,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-801175,WH-DWC-01,2026-01-06,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-801176,WH-DWC-01,2026-01-06,Night,12,13,104.0,2.0,14.5,1551.5
LBR-801177,WH-DXB-01,2026-01-07,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801178,WH-DXB-01,2026-01-07,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-801179,WH-DXB-01,2026-01-07,Night,18,18,144.0,2.0,14.5,2131.5
LBR-801180,WH-AUH-01,2026-01-07,Morning,8,7,56.0,0.0,14.5,812.0
LBR-801181,WH-AUH-01,2026-01-07,Evening,8,8,64.0,1.5,14.5,960.62
LBR-801182,WH-AUH-01,2026-01-07,Night,8,8,64.0,2.0,14.5,971.5
LBR-801183,WH-SHJ-01,2026-01-07,Morning,6,7,56.0,2.0,14.5,855.5
LBR-801184,WH-SHJ-01,2026-01-07,Evening,6,5,40.0,2.0,14.5,623.5
LBR-801185,WH-SHJ-01,2026-01-07,Night,6,6,48.0,0.0,14.5,696.0
LBR-801186,WH-DWC-01,2026-01-07,Morning,12,11,88.0,2.0,14.5,1319.5
LBR-801187,WH-DWC-01,2026-01-07,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-801188,WH-DWC-01,2026-01-07,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801189,WH-DXB-01,2026-01-08,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801190,WH-DXB-01,2026-01-08,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-801191,WH-DXB-01,2026-01-08,Night,18,18,144.0,1.5,14.5,2120.62
LBR-801192,WH-AUH-01,2026-01-08,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801193,WH-AUH-01,2026-01-08,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801194,WH-AUH-01,2026-01-08,Night,8,9,72.0,2.0,14.5,1087.5
LBR-801195,WH-SHJ-01,2026-01-08,Morning,6,5,40.0,0.0,14.5,580.0
LBR-801196,WH-SHJ-01,2026-01-08,Evening,6,6,48.0,0.0,14.5,696.0
LBR-801197,WH-SHJ-01,2026-01-08,Night,6,7,56.0,0.0,14.5,812.0
LBR-801198,WH-DWC-01,2026-01-08,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801199,WH-DWC-01,2026-01-08,Evening,12,11,88.0,2.0,14.5,1319.5
LBR-801200,WH-DWC-01,2026-01-08,Night,12,13,104.0,0.0,14.5,1508.0
LBR-801201,WH-DXB-01,2026-01-09,Morning,10,9,72.0,0.0,14.5,1044.0
LBR-801202,WH-DXB-01,2026-01-09,Evening,10,9,72.0,0.0,14.5,1044.0
LBR-801203,WH-DXB-01,2026-01-09,Night,10,11,88.0,2.0,14.5,1319.5
LBR-801204,WH-AUH-01,2026-01-09,Morning,4,3,24.0,2.0,14.5,391.5
LBR-801205,WH-AUH-01,2026-01-09,Evening,4,5,40.0,0.0,14.5,580.0
LBR-801206,WH-AUH-01,2026-01-09,Night,4,3,24.0,1.5,14.5,380.62
LBR-801207,WH-SHJ-01,2026-01-09,Morning,3,3,24.0,1.5,14.5,380.62
LBR-801208,WH-SHJ-01,2026-01-09,Evening,3,3,24.0,0.0,14.5,348.0
LBR-801209,WH-SHJ-01,2026-01-09,Night,3,2,16.0,1.5,14.5,264.62
LBR-801210,WH-DWC-01,2026-01-09,Morning,7,6,48.0,2.0,14.5,739.5
LBR-801211,WH-DWC-01,2026-01-09,Evening,7,6,48.0,0.0,14.5,696.0
LBR-801212,WH-DWC-01,2026-01-09,Night,7,7,56.0,0.0,14.5,812.0
LBR-801213,WH-DXB-01,2026-01-10,Morning,10,9,72.0,2.0,14.5,1087.5
LBR-801214,WH-DXB-01,2026-01-10,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-801215,WH-DXB-01,2026-01-10,Night,10,10,80.0,1.5,14.5,1192.62
LBR-801216,WH-AUH-01,2026-01-10,Morning,4,4,32.0,0.0,14.5,464.0
LBR-801217,WH-AUH-01,2026-01-10,Evening,4,5,40.0,0.0,14.5,580.0
LBR-801218,WH-AUH-01,2026-01-10,Night,4,4,32.0,0.0,14.5,464.0
LBR-801219,WH-SHJ-01,2026-01-10,Morning,3,3,24.0,0.0,14.5,348.0
LBR-801220,WH-SHJ-01,2026-01-10,Evening,3,4,32.0,0.0,14.5,464.0
LBR-801221,WH-SHJ-01,2026-01-10,Night,3,2,16.0,0.0,14.5,232.0
LBR-801222,WH-DWC-01,2026-01-10,Morning,7,6,48.0,2.0,14.5,739.5
LBR-801223,WH-DWC-01,2026-01-10,Evening,7,6,48.0,2.0,14.5,739.5
LBR-801224,WH-DWC-01,2026-01-10,Night,7,6,48.0,1.5,14.5,728.62
LBR-801225,WH-DXB-01,2026-01-11,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-801226,WH-DXB-01,2026-01-11,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801227,WH-DXB-01,2026-01-11,Night,18,19,152.0,0.0,14.5,2204.0
LBR-801228,WH-AUH-01,2026-01-11,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-801229,WH-AUH-01,2026-01-11,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801230,WH-AUH-01,2026-01-11,Night,8,9,72.0,1.5,14.5,1076.62
LBR-801231,WH-SHJ-01,2026-01-11,Morning,6,7,56.0,0.0,14.5,812.0
LBR-801232,WH-SHJ-01,2026-01-11,Evening,6,6,48.0,2.0,14.5,739.5
LBR-801233,WH-SHJ-01,2026-01-11,Night,6,6,48.0,1.5,14.5,728.62
LBR-801234,WH-DWC-01,2026-01-11,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-801235,WH-DWC-01,2026-01-11,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801236,WH-DWC-01,2026-01-11,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801237,WH-DXB-01,2026-01-12,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801238,WH-DXB-01,2026-01-12,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-801239,WH-DXB-01,2026-01-12,Night,18,17,136.0,0.0,14.5,1972.0
LBR-801240,WH-AUH-01,2026-01-12,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801241,WH-AUH-01,2026-01-12,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801242,WH-AUH-01,2026-01-12,Night,8,8,64.0,2.0,14.5,971.5
LBR-801243,WH-SHJ-01,2026-01-12,Morning,6,3,24.0,9.585968786851653,14.5,556.49
LBR-801244,WH-SHJ-01,2026-01-12,Evening,6,3,24.0,11.95131431756215,14.5,607.94
LBR-801245,WH-SHJ-01,2026-01-12,Night,6,3,24.0,10.825441119655686,14.5,583.45
LBR-801246,WH-DWC-01,2026-01-12,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801247,WH-DWC-01,2026-01-12,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-801248,WH-DWC-01,2026-01-12,Night,12,12,96.0,1.5,14.5,1424.62
LBR-801249,WH-DXB-01,2026-01-13,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-801250,WH-DXB-01,2026-01-13,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-801251,WH-DXB-01,2026-01-13,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801252,WH-AUH-01,2026-01-13,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801253,WH-AUH-01,2026-01-13,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801254,WH-AUH-01,2026-01-13,Night,8,8,64.0,0.0,14.5,928.0
LBR-801255,WH-SHJ-01,2026-01-13,Morning,6,3,24.0,11.91188044001462,14.5,607.08
LBR-801256,WH-SHJ-01,2026-01-13,Evening,6,3,24.0,9.404861029915242,14.5,552.56
LBR-801257,WH-SHJ-01,2026-01-13,Night,6,3,24.0,9.100033610436778,14.5,545.93
LBR-801258,WH-DWC-01,2026-01-13,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-801259,WH-DWC-01,2026-01-13,Evening,12,13,104.0,1.5,14.5,1540.62
LBR-801260,WH-DWC-01,2026-01-13,Night,12,13,104.0,0.0,14.5,1508.0
LBR-801261,WH-DXB-01,2026-01-14,Morning,18,17,136.0,1.5,14.5,2004.62
LBR-801262,WH-DXB-01,2026-01-14,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801263,WH-DXB-01,2026-01-14,Night,18,18,144.0,2.0,14.5,2131.5
LBR-801264,WH-AUH-01,2026-01-14,Morning,8,8,64.0,1.5,14.5,960.62
LBR-801265,WH-AUH-01,2026-01-14,Evening,8,8,64.0,2.0,14.5,971.5
LBR-801266,WH-AUH-01,2026-01-14,Night,8,9,72.0,0.0,14.5,1044.0
LBR-801267,WH-SHJ-01,2026-01-14,Morning,6,3,24.0,10.511156604344732,14.5,576.62
LBR-801268,WH-SHJ-01,2026-01-14,Evening,6,3,24.0,11.39545955627819,14.5,595.85
LBR-801269,WH-SHJ-01,2026-01-14,Night,6,3,24.0,8.676022446113354,14.5,536.7
LBR-801270,WH-DWC-01,2026-01-14,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-801271,WH-DWC-01,2026-01-14,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-801272,WH-DWC-01,2026-01-14,Night,12,11,88.0,0.0,14.5,1276.0
LBR-801273,WH-DXB-01,2026-01-15,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-801274,WH-DXB-01,2026-01-15,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-801275,WH-DXB-01,2026-01-15,Night,18,18,144.0,0.0,14.5,2088.0
LBR-801276,WH-AUH-01,2026-01-15,Morning,8,8,64.0,1.5,14.5,960.62
LBR-801277,WH-AUH-01,2026-01-15,Evening,8,9,72.0,1.5,14.5,1076.62
LBR-801278,WH-AUH-01,2026-01-15,Night,8,8,64.0,0.0,14.5,928.0
LBR-801279,WH-SHJ-01,2026-01-15,Morning,6,3,24.0,8.623846264200207,14.5,535.57
LBR-801280,WH-SHJ-01,2026-01-15,Evening,6,3,24.0,8.563545695646669,14.5,534.26
LBR-801281,WH-SHJ-01,2026-01-15,Night,6,3,24.0,11.0490183023193,14.5,588.32
LBR-801282,WH-DWC-01,2026-01-15,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-801283,WH-DWC-01,2026-01-15,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801284,WH-DWC-01,2026-01-15,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801285,WH-DXB-01,2026-01-16,Morning,10,10,80.0,2.0,14.5,1203.5
LBR-801286,WH-DXB-01,2026-01-16,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-801287,WH-DXB-01,2026-01-16,Night,10,10,80.0,1.5,14.5,1192.62
LBR-801288,WH-AUH-01,2026-01-16,Morning,4,4,32.0,0.0,14.5,464.0
LBR-801289,WH-AUH-01,2026-01-16,Evening,4,3,24.0,0.0,14.5,348.0
LBR-801290,WH-AUH-01,2026-01-16,Night,4,3,24.0,0.0,14.5,348.0
LBR-801291,WH-SHJ-01,2026-01-16,Morning,3,1,8.0,3.018740713098535,14.5,181.66
LBR-801292,WH-SHJ-01,2026-01-16,Evening,3,1,8.0,2.708695998911084,14.5,174.91
LBR-801293,WH-SHJ-01,2026-01-16,Night,3,1,8.0,3.549704561802206,14.5,193.21
LBR-801294,WH-DWC-01,2026-01-16,Morning,7,7,56.0,0.0,14.5,812.0
LBR-801295,WH-DWC-01,2026-01-16,Evening,7,8,64.0,1.5,14.5,960.62
LBR-801296,WH-DWC-01,2026-01-16,Night,7,6,48.0,1.5,14.5,728.62
LBR-801297,WH-DXB-01,2026-01-17,Morning,10,9,72.0,0.0,14.5,1044.0
LBR-801298,WH-DXB-01,2026-01-17,Evening,10,9,72.0,0.0,14.5,1044.0
LBR-801299,WH-DXB-01,2026-01-17,Night,10,10,80.0,2.0,14.5,1203.5
LBR-801300,WH-AUH-01,2026-01-17,Morning,4,4,32.0,2.0,14.5,507.5
LBR-801301,WH-AUH-01,2026-01-17,Evening,4,5,40.0,0.0,14.5,580.0
LBR-801302,WH-AUH-01,2026-01-17,Night,4,4,32.0,1.5,14.5,496.62
LBR-801303,WH-SHJ-01,2026-01-17,Morning,3,1,8.0,2.909416125650943,14.5,179.28
LBR-801304,WH-SHJ-01,2026-01-17,Evening,3,1,8.0,3.234445920496287,14.5,186.35
LBR-801305,WH-SHJ-01,2026-01-17,Night,3,1,8.0,3.9702635551500096,14.5,202.35
LBR-801306,WH-DWC-01,2026-01-17,Morning,7,6,48.0,0.0,14.5,696.0
LBR-801307,WH-DWC-01,2026-01-17,Evening,7,7,56.0,2.0,14.5,855.5
LBR-801308,WH-DWC-01,2026-01-17,Night,7,7,56.0,1.5,14.5,844.62
LBR-801309,WH-DXB-01,2026-01-18,Morning,18,17,136.0,1.5,14.5,2004.62
LBR-801310,WH-DXB-01,2026-01-18,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-801311,WH-DXB-01,2026-01-18,Night,18,17,136.0,2.0,14.5,2015.5
LBR-801312,WH-AUH-01,2026-01-18,Morning,8,8,64.0,0.0,14.5,928.0
LBR-801313,WH-AUH-01,2026-01-18,Evening,8,8,64.0,0.0,14.5,928.0
LBR-801314,WH-AUH-01,2026-01-18,Night,8,7,56.0,2.0,14.5,855.5
LBR-801315,WH-SHJ-01,2026-01-18,Morning,6,3,24.0,9.218909653466664,14.5,548.51
LBR-801316,WH-SHJ-01,2026-01-18,Evening,6,3,24.0,11.933002971963543,14.5,607.54
LBR-801317,WH-SHJ-01,2026-01-18,Night,6,3,24.0,9.272795687778814,14.5,549.68
LBR-801318,WH-DWC-01,2026-01-18,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-801319,WH-DWC-01,2026-01-18,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-801320,WH-DWC-01,2026-01-18,Night,12,13,104.0,1.5,14.5,1540.62
LBR-801321,WH-DXB-01,2026-01-19,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801322,WH-DXB-01,2026-01-19,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801323,WH-DXB-01,2026-01-19,Night,18,19,152.0,1.5,14.5,2236.62
LBR-801324,WH-AUH-01,2026-01-19,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-801325,WH-AUH-01,2026-01-19,Evening,8,9,72.0,1.5,14.5,1076.62
LBR-801326,WH-AUH-01,2026-01-19,Night,8,8,64.0,1.5,14.5,960.62
LBR-801327,WH-SHJ-01,2026-01-19,Morning,6,3,24.0,9.863988997891141,14.5,562.54
LBR-801328,WH-SHJ-01,2026-01-19,Evening,6,3,24.0,11.415649504299129,14.5,596.29
LBR-801329,WH-SHJ-01,2026-01-19,Night,6,3,24.0,8.468069833967945,14.5,532.18
LBR-801330,WH-DWC-01,2026-01-19,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-801331,WH-DWC-01,2026-01-19,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-801332,WH-DWC-01,2026-01-19,Night,12,12,96.0,0.0,14.5,1392.0
LBR-801333,WH-DXB-01,2026-01-20,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-801334,WH-DXB-01,2026-01-20,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-801335,WH-DXB-01,2026-01-20,Night,18,17,136.0,0.0,14.5,1972.0
LBR-801336,WH-AUH-01,2026-01-20,Morning,8,8,64.0,1.5,14.5,960.62
LBR-801337,WH-AUH-01,2026-01-20,Evening,8,8,64.0,0.0,14.5,928.0
LBR-801338,WH-AUH-01,2026-01-20,Night,8,7,56.0,0.0,14.5,812.0
LBR-801339,WH-SHJ-01,2026-01-20,Morning,6,3,24.0,11.948489139850995,14.5,607.88
LBR-801340,WH-SHJ-01,2026-01-20,Evening,6,3,24.0,8.180126926885643,14.5,525.92
LBR-801341,WH-SHJ-01,2026-01-20,Night,6,3,24.0,7.555541514373367,14.5,512.33
LBR-801342,WH-DWC-01,2026-01-20,Morning,12,13,104.0,2.0,14.5,1551.5
