appointment_id,warehouse_id,carrier_name,client_id,date,scheduled_time,actual_arrival_time,dwell_time_minutes,status,dock_number
DCK-204368,WH-SHJ-01,Falcon Courier,CLT-102,2025-12-25,2025-12-25 07:00:00,2025-12-25 07:32:00,36,Completed,1
DCK-204369,WH-SHJ-01,Emirates Freight,CLT-104,2025-12-25,2025-12-25 08:00:00,2025-12-25 08:33:00,32,Completed,2
DCK-204370,WH-SHJ-01,RedSea Transit,CLT-102,2025-12-25,2025-12-25 09:00:00,2025-12-25 09:00:00,35,Completed,3
DCK-204371,WH-SHJ-01,Emirates Freight,CLT-105,2025-12-25,2025-12-25 10:00:00,2025-12-25 10:00:00,37,Completed,4
DCK-204372,WH-SHJ-01,RedSea Transit,CLT-109,2025-12-25,2025-12-25 11:00:00,2025-12-25 11:01:00,40,Completed,1
DCK-204373,WH-DWC-01,Gulf Overland Express,CLT-102,2025-12-25,2025-12-25 07:00:00,2025-12-25 07:18:00,35,Completed,1
DCK-204374,WH-DWC-01,ExpressAir Logistics,CLT-108,2025-12-25,2025-12-25 08:00:00,2025-12-25 08:00:00,39,Completed,2
DCK-204375,WH-DWC-01,RedSea Transit,CLT-105,2025-12-25,2025-12-25 09:00:00,2025-12-25 09:11:00,38,Completed,3
DCK-204376,WH-DWC-01,Emirates Freight,CLT-105,2025-12-25,2025-12-25 10:00:00,2025-12-25 10:14:00,40,Completed,4
DCK-204377,WH-DWC-01,ExpressAir Logistics,CLT-103,2025-12-25,2025-12-25 11:00:00,2025-12-25 11:01:00,28,Completed,5
DCK-204378,WH-DWC-01,Gulf Overland Express,CLT-108,2025-12-25,2025-12-25 12:00:00,2025-12-25 12:09:00,56,Completed,6
DCK-204379,WH-DWC-01,Gulf Overland Express,CLT-105,2025-12-25,2025-12-25 13:00:00,2025-12-25 13:24:00,32,Completed,7
DCK-204380,WH-DWC-01,Gulf Overland Express,CLT-110,2025-12-25,2025-12-25 14:00:00,2025-12-25 14:24:00,35,Completed,8
DCK-204381,WH-DWC-01,Falcon Courier,CLT-108,2025-12-25,2025-12-25 15:00:00,2025-12-25 15:00:00,29,Completed,9
DCK-204382,WH-DWC-01,Falcon Courier,CLT-101,2025-12-25,2025-12-25 16:00:00,2025-12-25 16:09:00,31,Completed,10
DCK-204383,WH-DWC-01,RedSea Transit,CLT-106,2025-12-25,2025-12-25 17:00:00,2025-12-25 17:00:00,40,Completed,1
DCK-204384,WH-DWC-01,RedSea Transit,CLT-102,2025-12-25,2025-12-25 18:00:00,2025-12-25 18:04:00,35,Completed,2
DCK-204385,WH-DWC-01,ExpressAir Logistics,CLT-107,2025-12-25,2025-12-25 07:00:00,2025-12-25 07:00:00,47,Completed,3
DCK-204386,WH-DWC-01,Falcon Courier,CLT-107,2025-12-25,2025-12-25 08:00:00,2025-12-25 08:14:00,19,Completed,4
DCK-204387,WH-DWC-01,Gulf Overland Express,CLT-105,2025-12-25,2025-12-25 09:00:00,2025-12-25 09:17:00,37,Completed,5
DCK-204388,WH-DWC-01,Falcon Courier,CLT-110,2025-12-25,2025-12-25 10:00:00,2025-12-25 10:15:00,22,Completed,6
DCK-204389,WH-DWC-01,RedSea Transit,CLT-101,2025-12-25,2025-12-25 11:00:00,2025-12-25 11:08:00,43,Completed,7
DCK-204390,WH-DWC-01,Gulf Overland Express,CLT-109,2025-12-25,2025-12-25 12:00:00,2025-12-25 12:01:00,42,Completed,8
DCK-204391,WH-DXB-01,Gulf Overland Express,CLT-106,2025-12-26,2025-12-26 07:00:00,2025-12-26 07:18:00,44,Completed,1
DCK-204392,WH-DXB-01,Emirates Freight,CLT-102,2025-12-26,2025-12-26 08:00:00,2025-12-26 08:16:00,44,Completed,2
DCK-204393,WH-DXB-01,Gulf Overland Express,CLT-108,2025-12-26,2025-12-26 09:00:00,2025-12-26 09:00:00,40,Completed,3
DCK-204394,WH-DXB-01,RedSea Transit,CLT-104,2025-12-26,2025-12-26 10:00:00,2025-12-26 10:00:00,43,Completed,4
DCK-204395,WH-DXB-01,Falcon Courier,CLT-107,2025-12-26,2025-12-26 11:00:00,2025-12-26 11:00:00,27,Completed,5
DCK-204396,WH-DXB-01,RedSea Transit,CLT-110,2025-12-26,2025-12-26 12:00:00,2025-12-26 12:23:00,30,Completed,6
DCK-204397,WH-DXB-01,Emirates Freight,CLT-108,2025-12-26,2025-12-26 13:00:00,2025-12-26 13:35:00,36,Completed,7
DCK-204398,WH-DXB-01,RedSea Transit,CLT-104,2025-12-26,2025-12-26 14:00:00,2025-12-26 14:00:00,43,Completed,8
DCK-204399,WH-DXB-01,ExpressAir Logistics,CLT-103,2025-12-26,2025-12-26 15:00:00,2025-12-26 15:07:00,46,Completed,9
DCK-204400,WH-DXB-01,Falcon Courier,CLT-106,2025-12-26,2025-12-26 16:00:00,2025-12-26 16:19:00,26,Completed,10
DCK-204401,WH-DXB-01,Gulf Overland Express,CLT-105,2025-12-26,2025-12-26 17:00:00,2025-12-26 17:02:00,50,Completed,11
DCK-204402,WH-DXB-01,RedSea Transit,CLT-110,2025-12-26,2025-12-26 18:00:00,2025-12-26 18:15:00,37,Completed,12
DCK-204403,WH-AUH-01,Falcon Courier,CLT-106,2025-12-26,2025-12-26 07:00:00,2025-12-26 07:05:00,21,Completed,1
DCK-204404,WH-AUH-01,Emirates Freight,CLT-103,2025-12-26,2025-12-26 08:00:00,2025-12-26 08:00:00,40,Completed,2
DCK-204405,WH-AUH-01,Emirates Freight,CLT-105,2025-12-26,2025-12-26 09:00:00,2025-12-26 09:07:00,30,Completed,3
DCK-204406,WH-AUH-01,ExpressAir Logistics,CLT-109,2025-12-26,2025-12-26 10:00:00,2025-12-26 10:39:00,41,Completed,4
DCK-204407,WH-AUH-01,RedSea Transit,CLT-102,2025-12-26,2025-12-26 11:00:00,2025-12-26 11:21:00,41,Completed,5
DCK-204408,WH-AUH-01,Falcon Courier,CLT-107,2025-12-26,2025-12-26 12:00:00,2025-12-26 12:16:00,42,Completed,6
DCK-204409,WH-SHJ-01,RedSea Transit,CLT-101,2025-12-26,2025-12-26 07:00:00,2025-12-26 07:02:00,45,Completed,1
DCK-204410,WH-SHJ-01,RedSea Transit,CLT-104,2025-12-26,2025-12-26 08:00:00,2025-12-26 08:29:00,36,Completed,2
DCK-204411,WH-SHJ-01,Falcon Courier,CLT-102,2025-12-26,2025-12-26 09:00:00,2025-12-26 09:22:00,35,Completed,3
DCK-204412,WH-SHJ-01,RedSea Transit,CLT-102,2025-12-26,2025-12-26 10:00:00,2025-12-26 10:10:00,32,Completed,4
DCK-204413,WH-DWC-01,ExpressAir Logistics,CLT-102,2025-12-26,2025-12-26 07:00:00,2025-12-26 07:00:00,43,Completed,1
DCK-204414,WH-DWC-01,Gulf Overland Express,CLT-104,2025-12-26,2025-12-26 08:00:00,2025-12-26 08:00:00,43,Completed,2
DCK-204415,WH-DWC-01,Gulf Overland Express,CLT-104,2025-12-26,2025-12-26 09:00:00,2025-12-26 09:01:00,28,Completed,3
DCK-204416,WH-DWC-01,Falcon Courier,CLT-109,2025-12-26,2025-12-26 10:00:00,2025-12-26 10:00:00,30,Completed,4
DCK-204417,WH-DWC-01,Falcon Courier,CLT-107,2025-12-26,2025-12-26 11:00:00,2025-12-26 11:15:00,37,Completed,5
DCK-204418,WH-DWC-01,ExpressAir Logistics,CLT-105,2025-12-26,2025-12-26 12:00:00,2025-12-26 12:00:00,50,Completed,6
DCK-204419,WH-DWC-01,RedSea Transit,CLT-110,2025-12-26,2025-12-26 13:00:00,2025-12-26 13:18:00,47,Completed,7
DCK-204420,WH-DWC-01,Gulf Overland Express,CLT-101,2025-12-26,2025-12-26 14:00:00,2025-12-26 14:10:00,32,Completed,8
DCK-204421,WH-DWC-01,Falcon Courier,CLT-104,2025-12-26,2025-12-26 15:00:00,2025-12-26 15:12:00,34,Completed,9
DCK-204422,WH-DXB-01,RedSea Transit,CLT-106,2025-12-27,2025-12-27 07:00:00,2025-12-27 07:00:00,38,Completed,1
DCK-204423,WH-DXB-01,Emirates Freight,CLT-109,2025-12-27,2025-12-27 08:00:00,2025-12-27 08:31:00,45,Completed,2
DCK-204424,WH-DXB-01,Emirates Freight,CLT-106,2025-12-27,2025-12-27 09:00:00,2025-12-27 09:00:00,42,Completed,3
DCK-204425,WH-DXB-01,ExpressAir Logistics,CLT-106,2025-12-27,2025-12-27 10:00:00,2025-12-27 10:05:00,38,Completed,4
DCK-204426,WH-DXB-01,Emirates Freight,CLT-105,2025-12-27,2025-12-27 11:00:00,2025-12-27 11:24:00,42,Completed,5
DCK-204427,WH-DXB-01,ExpressAir Logistics,CLT-102,2025-12-27,2025-12-27 12:00:00,2025-12-27 12:02:00,31,Completed,6
DCK-204428,WH-DXB-01,Gulf Overland Express,CLT-109,2025-12-27,2025-12-27 13:00:00,2025-12-27 13:23:00,31,Completed,7
DCK-204429,WH-DXB-01,ExpressAir Logistics,CLT-101,2025-12-27,2025-12-27 14:00:00,2025-12-27 14:00:00,42,Completed,8
DCK-204430,WH-DXB-01,Falcon Courier,CLT-109,2025-12-27,2025-12-27 15:00:00,2025-12-27 15:00:00,33,Completed,9
DCK-204431,WH-DXB-01,Emirates Freight,CLT-107,2025-12-27,2025-12-27 16:00:00,2025-12-27 16:00:00,27,Completed,10
DCK-204432,WH-DXB-01,Falcon Courier,CLT-102,2025-12-27,2025-12-27 17:00:00,2025-12-27 17:07:00,36,Completed,11
DCK-204433,WH-DXB-01,RedSea Transit,CLT-103,2025-12-27,2025-12-27 18:00:00,2025-12-27 18:00:00,28,Completed,12
DCK-204434,WH-AUH-01,RedSea Transit,CLT-106,2025-12-27,2025-12-27 07:00:00,2025-12-27 07:00:00,29,Completed,1
DCK-204435,WH-AUH-01,ExpressAir Logistics,CLT-106,2025-12-27,2025-12-27 08:00:00,2025-12-27 08:09:00,44,Completed,2
DCK-204436,WH-AUH-01,Falcon Courier,CLT-103,2025-12-27,2025-12-27 09:00:00,2025-12-27 09:16:00,28,Completed,3
DCK-204437,WH-AUH-01,Emirates Freight,CLT-106,2025-12-27,2025-12-27 10:00:00,2025-12-27 10:00:00,33,Completed,4
DCK-204438,WH-AUH-01,ExpressAir Logistics,CLT-110,2025-12-27,2025-12-27 11:00:00,2025-12-27 11:11:00,27,Completed,5
DCK-204439,WH-AUH-01,Gulf Overland Express,CLT-104,2025-12-27,2025-12-27 12:00:00,2025-12-27 12:03:00,39,Completed,6
DCK-204440,WH-AUH-01,Falcon Courier,CLT-101,2025-12-27,2025-12-27 13:00:00,2025-12-27 13:02:00,25,Completed,7
DCK-204441,WH-AUH-01,Emirates Freight,CLT-104,2025-12-27,2025-12-27 14:00:00,2025-12-27 14:32:00,29,Completed,8
DCK-204442,WH-SHJ-01,RedSea Transit,CLT-103,2025-12-27,2025-12-27 07:00:00,2025-12-27 07:00:00,30,Completed,1
DCK-204443,WH-SHJ-01,RedSea Transit,CLT-109,2025-12-27,2025-12-27 08:00:00,2025-12-27 08:06:00,39,Completed,2
DCK-204444,WH-SHJ-01,ExpressAir Logistics,CLT-106,2025-12-27,2025-12-27 09:00:00,2025-12-27 09:30:00,40,Completed,3
DCK-204445,WH-DWC-01,Emirates Freight,CLT-103,2025-12-27,2025-12-27 07:00:00,2025-12-27 07:19:00,41,Completed,1
DCK-204446,WH-DWC-01,Emirates Freight,CLT-103,2025-12-27,2025-12-27 08:00:00,2025-12-27 08:32:00,35,Completed,2
DCK-204447,WH-DWC-01,ExpressAir Logistics,CLT-105,2025-12-27,2025-12-27 09:00:00,2025-12-27 09:00:00,32,Completed,3
DCK-204448,WH-DWC-01,Gulf Overland Express,CLT-106,2025-12-27,2025-12-27 10:00:00,2025-12-27 10:18:00,46,Completed,4
DCK-204449,WH-DWC-01,Falcon Courier,CLT-101,2025-12-27,2025-12-27 11:00:00,2025-12-27 11:00:00,24,Completed,5
DCK-204450,WH-DWC-01,Falcon Courier,CLT-107,2025-12-27,2025-12-27 12:00:00,2025-12-27 12:00:00,27,Completed,6
DCK-204451,WH-DWC-01,Gulf Overland Express,CLT-109,2025-12-27,2025-12-27 13:00:00,2025-12-27 13:08:00,29,Completed,7
DCK-204452,WH-DWC-01,RedSea Transit,CLT-105,2025-12-27,2025-12-27 14:00:00,2025-12-27 14:00:00,33,Completed,8
DCK-204453,WH-DWC-01,RedSea Transit,CLT-110,2025-12-27,2025-12-27 15:00:00,2025-12-27 15:00:00,42,Completed,9
DCK-204454,WH-DWC-01,Falcon Courier,CLT-109,2025-12-27,2025-12-27 16:00:00,2025-12-27 16:01:00,32,Completed,10
DCK-204455,WH-DXB-01,ExpressAir Logistics,CLT-109,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:00:00,44,Completed,1
DCK-204456,WH-DXB-01,ExpressAir Logistics,CLT-106,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:14:00,46,Completed,2
DCK-204457,WH-DXB-01,Emirates Freight,CLT-103,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:00:00,35,Completed,3
DCK-204458,WH-DXB-01,RedSea Transit,CLT-108,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:21:00,26,Completed,4
DCK-204459,WH-DXB-01,RedSea Transit,CLT-107,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:00:00,36,Completed,5
DCK-204460,WH-DXB-01,Gulf Overland Express,CLT-102,2025-12-28,2025-12-28 12:00:00,2025-12-28 12:00:00,44,Completed,6
DCK-204461,WH-DXB-01,Gulf Overland Express,CLT-107,2025-12-28,2025-12-28 13:00:00,2025-12-28 13:00:00,27,Completed,7
DCK-204462,WH-DXB-01,Emirates Freight,CLT-110,2025-12-28,2025-12-28 14:00:00,2025-12-28 14:10:00,30,Completed,8
DCK-204463,WH-DXB-01,Emirates Freight,CLT-104,2025-12-28,2025-12-28 15:00:00,2025-12-28 15:13:00,42,Completed,9
DCK-204464,WH-DXB-01,Emirates Freight,CLT-104,2025-12-28,2025-12-28 16:00:00,2025-12-28 16:25:00,40,Completed,10
DCK-204465,WH-DXB-01,RedSea Transit,CLT-105,2025-12-28,2025-12-28 17:00:00,2025-12-28 17:05:00,40,Completed,11
DCK-204466,WH-DXB-01,Gulf Overland Express,CLT-104,2025-12-28,2025-12-28 18:00:00,2025-12-28 18:13:00,36,Completed,12
DCK-204467,WH-DXB-01,RedSea Transit,CLT-105,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:01:00,28,Completed,1
DCK-204468,WH-DXB-01,RedSea Transit,CLT-109,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:09:00,24,Completed,2
DCK-204469,WH-DXB-01,RedSea Transit,CLT-103,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:19:00,39,Completed,3
DCK-204470,WH-DXB-01,RedSea Transit,CLT-105,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:00:00,30,Completed,4
DCK-204471,WH-DXB-01,Falcon Courier,CLT-103,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:35:00,39,Completed,5
DCK-204472,WH-DXB-01,Emirates Freight,CLT-101,2025-12-28,2025-12-28 12:00:00,2025-12-28 12:00:00,39,Completed,6
DCK-204473,WH-DXB-01,Emirates Freight,CLT-110,2025-12-28,2025-12-28 13:00:00,2025-12-28 13:00:00,43,Completed,7
DCK-204474,WH-DXB-01,Emirates Freight,CLT-104,2025-12-28,2025-12-28 14:00:00,2025-12-28 14:00:00,34,Completed,8
DCK-204475,WH-DXB-01,Falcon Courier,CLT-102,2025-12-28,2025-12-28 15:00:00,2025-12-28 15:07:00,33,Completed,9
DCK-204476,WH-DXB-01,Gulf Overland Express,CLT-104,2025-12-28,2025-12-28 16:00:00,2025-12-28 16:00:00,30,Completed,10
DCK-204477,WH-DXB-01,Emirates Freight,CLT-110,2025-12-28,2025-12-28 17:00:00,2025-12-28 17:00:00,26,Completed,11
DCK-204478,WH-DXB-01,ExpressAir Logistics,CLT-108,2025-12-28,2025-12-28 18:00:00,2025-12-28 18:12:00,32,Completed,12
DCK-204479,WH-DXB-01,RedSea Transit,CLT-106,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:05:00,33,Completed,1
DCK-204480,WH-DXB-01,Falcon Courier,CLT-110,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:00:00,24,Completed,2
DCK-204481,WH-AUH-01,RedSea Transit,CLT-105,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:17:00,32,Completed,1
DCK-204482,WH-AUH-01,Falcon Courier,CLT-106,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:24:00,39,Completed,2
DCK-204483,WH-AUH-01,Emirates Freight,CLT-104,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:13:00,45,Completed,3
DCK-204484,WH-AUH-01,RedSea Transit,CLT-105,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:14:00,29,Completed,4
DCK-204485,WH-AUH-01,Gulf Overland Express,CLT-104,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:00:00,38,Completed,5
DCK-204486,WH-AUH-01,ExpressAir Logistics,CLT-101,2025-12-28,2025-12-28 12:00:00,2025-12-28 12:00:00,42,Completed,6
DCK-204487,WH-AUH-01,Emirates Freight,CLT-103,2025-12-28,2025-12-28 13:00:00,2025-12-28 13:11:00,23,Completed,7
DCK-204488,WH-AUH-01,ExpressAir Logistics,CLT-107,2025-12-28,2025-12-28 14:00:00,2025-12-28 14:11:00,22,Completed,8
DCK-204489,WH-AUH-01,Gulf Overland Express,CLT-102,2025-12-28,2025-12-28 15:00:00,2025-12-28 15:00:00,35,Completed,1
DCK-204490,WH-AUH-01,Falcon Courier,CLT-108,2025-12-28,2025-12-28 16:00:00,2025-12-28 16:00:00,45,Completed,2
DCK-204491,WH-AUH-01,Gulf Overland Express,CLT-106,2025-12-28,2025-12-28 17:00:00,2025-12-28 17:00:00,31,Completed,3
DCK-204492,WH-AUH-01,Gulf Overland Express,CLT-110,2025-12-28,2025-12-28 18:00:00,2025-12-28 18:00:00,30,Completed,4
DCK-204493,WH-AUH-01,RedSea Transit,CLT-106,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:19:00,31,Completed,5
DCK-204494,WH-AUH-01,ExpressAir Logistics,CLT-103,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:00:00,45,Completed,6
DCK-204495,WH-AUH-01,Gulf Overland Express,CLT-104,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:24:00,29,Completed,7
DCK-204496,WH-AUH-01,Falcon Courier,CLT-102,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:04:00,36,Completed,8
DCK-204497,WH-AUH-01,Emirates Freight,CLT-105,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:21:00,53,Completed,1
DCK-204498,WH-SHJ-01,Falcon Courier,CLT-106,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:18:00,49,Completed,1
DCK-204499,WH-SHJ-01,Falcon Courier,CLT-101,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:14:00,23,Completed,2
DCK-204500,WH-SHJ-01,Gulf Overland Express,CLT-108,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:17:00,22,Completed,3
DCK-204501,WH-SHJ-01,RedSea Transit,CLT-101,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:00:00,33,Completed,4
DCK-204502,WH-SHJ-01,Emirates Freight,CLT-101,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:11:00,39,Completed,1
DCK-204503,WH-SHJ-01,Gulf Overland Express,CLT-105,2025-12-28,2025-12-28 12:00:00,2025-12-28 12:16:00,24,Completed,2
DCK-204504,WH-DWC-01,ExpressAir Logistics,CLT-106,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:16:00,46,Completed,1
DCK-204505,WH-DWC-01,Emirates Freight,CLT-107,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:00:00,44,Completed,2
DCK-204506,WH-DWC-01,Falcon Courier,CLT-108,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:15:00,35,Completed,3
DCK-204507,WH-DWC-01,Falcon Courier,CLT-108,2025-12-28,2025-12-28 10:00:00,2025-12-28 10:05:00,36,Completed,4
DCK-204508,WH-DWC-01,ExpressAir Logistics,CLT-101,2025-12-28,2025-12-28 11:00:00,2025-12-28 11:10:00,40,Completed,5
DCK-204509,WH-DWC-01,Gulf Overland Express,CLT-101,2025-12-28,2025-12-28 12:00:00,2025-12-28 12:19:00,14,Completed,6
DCK-204510,WH-DWC-01,RedSea Transit,CLT-106,2025-12-28,2025-12-28 13:00:00,2025-12-28 13:22:00,35,Completed,7
DCK-204511,WH-DWC-01,RedSea Transit,CLT-110,2025-12-28,2025-12-28 14:00:00,2025-12-28 14:31:00,46,Completed,8
DCK-204512,WH-DWC-01,ExpressAir Logistics,CLT-109,2025-12-28,2025-12-28 15:00:00,2025-12-28 15:00:00,32,Completed,9
DCK-204513,WH-DWC-01,Falcon Courier,CLT-103,2025-12-28,2025-12-28 16:00:00,2025-12-28 16:00:00,25,Completed,10
DCK-204514,WH-DWC-01,Emirates Freight,CLT-103,2025-12-28,2025-12-28 17:00:00,2025-12-28 17:00:00,35,Completed,1
DCK-204515,WH-DWC-01,Emirates Freight,CLT-109,2025-12-28,2025-12-28 18:00:00,2025-12-28 18:00:00,23,Completed,2
DCK-204516,WH-DWC-01,Emirates Freight,CLT-102,2025-12-28,2025-12-28 07:00:00,2025-12-28 07:24:00,50,Completed,3
DCK-204517,WH-DWC-01,Emirates Freight,CLT-101,2025-12-28,2025-12-28 08:00:00,2025-12-28 08:00:00,48,Completed,4
DCK-204518,WH-DWC-01,Gulf Overland Express,CLT-101,2025-12-28,2025-12-28 09:00:00,2025-12-28 09:06:00,30,Completed,5
DCK-204519,WH-DXB-01,ExpressAir Logistics,CLT-109,2025-12-29,2025-12-29 07:00:00,2025-12-29 07:18:00,38,Completed,1
DCK-204520,WH-DXB-01,ExpressAir Logistics,CLT-101,2025-12-29,2025-12-29 08:00:00,2025-12-29 08:00:00,32,Completed,2
DCK-204521,WH-DXB-01,Gulf Overland Express,CLT-108,2025-12-29,2025-12-29 09:00:00,2025-12-29 09:00:00,49,Completed,3
DCK-204522,WH-DXB-01,Falcon Courier,CLT-105,2025-12-29,2025-12-29 10:00:00,2025-12-29 10:22:00,37,Completed,4
DCK-204523,WH-DXB-01,Gulf Overland Express,CLT-108,2025-12-29,2025-12-29 11:00:00,2025-12-29 11:26:00,30,Completed,5
DCK-204524,WH-DXB-01,Emirates Freight,CLT-110,2025-12-29,2025-12-29 12:00:00,2025-12-29 12:10:00,24,Completed,6
DCK-204525,WH-DXB-01,ExpressAir Logistics,CLT-109,2025-12-29,2025-12-29 13:00:00,2025-12-29 13:00:00,37,Completed,7
DCK-204526,WH-DXB-01,Gulf Overland Express,CLT-110,2025-12-29,2025-12-29 14:00:00,2025-12-29 14:00:00,32,Completed,8
DCK-204527,WH-DXB-01,Falcon Courier,CLT-104,2025-12-29,2025-12-29 15:00:00,2025-12-29 15:07:00,25,Completed,9
DCK-204528,WH-DXB-01,RedSea Transit,CLT-103,2025-12-29,2025-12-29 16:00:00,2025-12-29 16:04:00,38,Completed,10
DCK-204529,WH-DXB-01,Emirates Freight,CLT-105,2025-12-29,2025-12-29 17:00:00,2025-12-29 17:02:00,38,Completed,11
DCK-204530,WH-DXB-01,Emirates Freight,CLT-108,2025-12-29,2025-12-29 18:00:00,2025-12-29 18:23:00,50,Completed,12
DCK-204531,WH-DXB-01,Falcon Courier,CLT-103,2025-12-29,2025-12-29 07:00:00,2025-12-29 07:06:00,30,Completed,1
DCK-204532,WH-DXB-01,RedSea Transit,CLT-108,2025-12-29,2025-12-29 08:00:00,2025-12-29 08:00:00,25,Completed,2
DCK-204533,WH-DXB-01,RedSea Transit,CLT-103,2025-12-29,2025-12-29 09:00:00,2025-12-29 09:03:00,33,Completed,3
DCK-204534,WH-DXB-01,RedSea Transit,CLT-101,2025-12-29,2025-12-29 10:00:00,2025-12-29 10:30:00,36,Completed,4
DCK-204535,WH-DXB-01,Emirates Freight,CLT-102,2025-12-29,2025-12-29 11:00:00,2025-12-29 11:00:00,35,Completed,5
DCK-204536,WH-DXB-01,Falcon Courier,CLT-107,2025-12-29,2025-12-29 12:00:00,2025-12-29 12:16:00,46,Completed,6
DCK-204537,WH-DXB-01,Gulf Overland Express,CLT-106,2025-12-29,2025-12-29 13:00:00,2025-12-29 13:00:00,49,Completed,7
DCK-204538,WH-DXB-01,Emirates Freight,CLT-107,2025-12-29,2025-12-29 14:00:00,2025-12-29 14:00:00,26,Completed,8
DCK-204539,WH-DXB-01,RedSea Transit,CLT-109,2025-12-29,2025-12-29 15:00:00,2025-12-29 15:16:00,28,Completed,9
DCK-204540,WH-DXB-01,ExpressAir Logistics,CLT-101,2025-12-29,2025-12-29 16:00:00,2025-12-29 16:10:00,45,Completed,10
DCK-204541,WH-DXB-01,ExpressAir Logistics,CLT-110,2025-12-29,2025-12-29 17:00:00,2025-12-29 17:07:00,39,Completed,11
DCK-204542,WH-DXB-01,RedSea Transit,CLT-107,2025-12-29,2025-12-29 18:00:00,2025-12-29 18:23:00,15,Completed,12
DCK-204543,WH-DXB-01,Falcon Courier,CLT-105,2025-12-29,2025-12-29 07:00:00,2025-12-29 07:16:00,28,Completed,1
DCK-204544,WH-AUH-01,ExpressAir Logistics,CLT-108,2025-12-29,2025-12-29 07:00:00,2025-12-29 07:12:00,45,Completed,1
DCK-204545,WH-AUH-01,RedSea Transit,CLT-109,2025-12-29,2025-12-29 08:00:00,2025-12-29 08:00:00,34,Completed,2
DCK-204546,WH-AUH-01,RedSea Transit,CLT-110,2025-12-29,2025-12-29 09:00:00,2025-12-29 09:01:00,43,Completed,3
DCK-204547,WH-AUH-01,RedSea Transit,CLT-101,2025-12-29,2025-12-29 10:00:00,2025-12-29 10:00:00,33,Completed,4
DCK-204548,WH-AUH-01,ExpressAir Logistics,CLT-110,2025-12-29,2025-12-29 11:00:00,2025-12-29 11:23:00,21,Completed,5
DCK-204549,WH-AUH-01,Emirates Freight,CLT-105,2025-12-29,2025-12-29 12:00:00,2025-12-29 12:00:00,48,Completed,6
DCK-204550,WH-AUH-01,ExpressAir Logistics,CLT-104,2025-12-29,2025-12-29 13:00:00,2025-12-29 13:00:00,41,Completed,7
DCK-204551,WH-AUH-01,Emirates Freight,CLT-104,2025-12-29,2025-12-29 14:00:00,2025-12-29 14:00:00,29,Completed,8
DCK-204552,WH-AUH-01,ExpressAir Logistics,CLT-104,2025-12-29,2025-12-29 15:00:00,2025-12-29 15:16:00,43,Completed,1
DCK-204553,WH-AUH-01,ExpressAir Logistics,CLT-102,2025-12-29,2025-12-29 16:00:00,2025-12-29 16:00:00,34,Completed,2
DCK-204554,WH-AUH-01,Gulf Overland Express,CLT-101,2025-12-29,2025-12-29 17:00:00,2025-12-29 17:01:00,25,Completed,3
DCK-204555,WH-SHJ-01,RedSea Transit,CLT-104,2025-12-29,2025-12-29 07:00:00,2025-12-29 07:19:00,29,Completed,1
DCK-204556,WH-SHJ-01,ExpressAir Logistics,CLT-104,2025-12-29,2025-12-29 08:00:00,2025-12-29 08:09:00,39,Completed,2
DCK-204557,WH-SHJ-01,Gulf Overland Express,CLT-107,2025-12-29,2025-12-29 09:00:00,2025-12-29 09:00:00,34,Completed,3
DCK-204558,WH-SHJ-01,Emirates Freight,CLT-106,2025-12-29,2025-12-29 10:00:00,2025-12-29 10:08:00,29,Completed,4
DCK-204559,WH-SHJ-01,Emirates Freight,CLT-108,2025-12-29,2025-12-29 11:00:00,2025-12-29 11:00:00,37,Completed,1
DCK-204560,WH-SHJ-01,ExpressAir Logistics,CLT-107,2025-12-29,2025-12-29 12:00:00,2025-12-29 12:13:00,38,Completed,2
